web-scraper-order,web-scraper-start-url,bag,bag-href,metin,tarih
"1549412096-617","http://www.hurriyet.com.tr/arama/#/?page=10&key=ibm&where=/&how=Article&platform=/&isDetail=false","En iyi, ücretsiz uzaktan eğitim platformları...Harvard ve Stanford’dan da ders almak mümkün                                 Tüm dünyada uzaktan eğitim sadece yükseköğretim için değil, K-12 ve hayat boyu öğrenme için de yükselen bir trend. Peki, Harvard veya Stanford’da eğitim almanın ücretsiz, hızlı ve güvenli yolunu merak ettiniz mi? Hürriyet Eğitim en iyi ücretsiz eğitim platfromlarını derledi.","http://www.hurriyet.com.tr/egitim/en-iyi-ucretsiz-uzaktan-egitim-platformlari-harvard-ve-stanforddan-da-ders-almak-mumkun-40717137","Tüm dünyada uzaktan eğitim sadece yükseköğretim için değil, K-12 ve hayat boyu öğrenme için de yükselen bir trend. Peki, Harvard veya Stanford’da eğitim almanın ücretsiz, hızlı ve güvenli yolunu merak ettiniz mi? Hürriyet Eğitim en iyi ücretsiz eğitim platfromlarını derledi.","21.01.2018 - 14:06"
"1549378327-293","http://www.hurriyet.com.tr/arama/#/?page=47&key=ibm&where=/&how=Article&platform=/&isDetail=false","11 milyar dolarlık hisse aldı, kimsenin ruhu duymadı                                 Ünlü ABD’li yatırımcı Warren Buffet, son zamanlardaki en büyük hisse satın alma adımında, lider teknoloji şirketi IBM’e yönelerek piyasaları şaşkına çevirdi.","http://www.hurriyet.com.tr/ekonomi/11-milyar-dolarlik-hisse-aldi-kimsenin-ruhu-duymadi-19247681","Ünlü ABD’li yatırımcı Warren Buffet, son zamanlardaki en büyük hisse satın alma adımında, lider teknoloji şirketi IBM’e yönelerek piyasaları şaşkına çevirdi.","15.11.2011 - 12:39"
"1549378176-265","http://www.hurriyet.com.tr/arama/#/?page=52&key=ibm&where=/&how=Article&platform=/&isDetail=false","Yıldız Holding'e ABD’den beş ödül                                 Değişen pazar koşullarına göre satış teşkilatını yeniden düzenleyen Yıldız Holding, çalışanlarını yeni sisteme adapte etmek için geliştirdiği Horizon Satış Akademisi ile dünyanın önde gelen araştırma ve analiz şirketlerinden Brandon Hall tarafından beş ayrı dalda ödüle layık görüldü.","http://www.hurriyet.com.tr/ekonomi/yildiz-holdinge-abd-den-bes-odul-27239327","Değişen pazar koşullarına göre satış teşkilatını yeniden düzenleyen Yıldız Holding, çalışanlarını yeni sisteme adapte etmek için geliştirdiği Horizon Satış Akademisi ile dünyanın önde gelen araştırma ve analiz şirketlerinden Brandon Hall tarafından beş ayrı dalda ödüle layık görüldü.","19.09.2014 - 20:29"
"1549378054-241","http://www.hurriyet.com.tr/arama/#/?page=55&key=ibm&where=/&how=Article&platform=/&isDetail=false","IBM, bir Olağanüstü Durum Merkezi de İzmir’e yapıyor","http://www.hurriyet.com.tr/ekonomi/ibm-bir-olaganustu-durum-merkezi-de-izmir-e-yapiyor-9738063","","25.08.2008 - 00:00"
"1549381265-371","http://www.hurriyet.com.tr/arama/#/?page=38&key=ibm&where=/&how=Article&platform=/&isDetail=false","MÜSİAD'dan 'bu hedefler hayal' eleştirisi                                 Müstakil Sanayici ve İşadamları Derneği (MÜSİAD), hükümetin 2023 hedeflerinin hayal olduğunu, 500 milyar dolarlık ihracat hedefinin de gerçekçi olmadığını kaydetti.","http://www.hurriyet.com.tr/ekonomi/musiaddan-bu-hedefler-hayal-elestirisi-26100787","Müstakil Sanayici ve İşadamları Derneği (MÜSİAD), hükümetin 2023 hedeflerinin hayal olduğunu, 500 milyar dolarlık ihracat hedefinin de gerçekçi olmadığını kaydetti.","28.03.2014 - 09:52"
"1549394450-470","http://www.hurriyet.com.tr/arama/#/?page=26&key=ibm&where=/&how=Article&platform=/&isDetail=false","D-Smart'a yeni CEO                                 Ekim 2011 tarihinden bu yana D-Smart CEO’su olarak görev yapan Ali Güven, yaklaşık 4,5 yıldan sonra 1 Nisan 2016 itibariyle görevinden ayrılıyor.","http://www.hurriyet.com.tr/ekonomi/d-smarta-yeni-ceo-40077295","Ekim 2011 tarihinden bu yana D-Smart CEO’su olarak görev yapan Ali Güven, yaklaşık 4,5 yıldan sonra 1 Nisan 2016 itibariyle görevinden ayrılıyor.","29.03.2016 - 09:57"
"1549377138-71","http://www.hurriyet.com.tr/arama/#/?page=78&key=ibm&where=/&how=Article&platform=/&isDetail=false","IBM: Gelişen Türkiye bize önemli katkı yapıyor                                 Teknoloji bilişim dünyasının önemli oyuncularından IBM’in gelişen pazarlar içerisindeki payının hızla artacağını söyleyen IBM Türk Genel Müdürü Michel Charouk, “IBM gelirleri içinde büyüyen pazarların payı yüzde 19 civarında. Bunun 2015’e kadar yüzde 25’e çıkmasını bekliyoruz. Türkiye’nin de bu pazarların içinde yer alması, bilişim pazarındaki liderliğimizi sürdürmemiz için önemli bir katkı sağlıyor” dedi.","http://www.hurriyet.com.tr/ekonomi/ibm-gelisen-turkiye-bize-onemli-katki-yapiyor-17043598","Teknoloji bilişim dünyasının önemli oyuncularından IBM’in gelişen pazarlar içerisindeki payının hızla artacağını söyleyen IBM Türk Genel Müdürü Michel Charouk, “IBM gelirleri içinde büyüyen pazarların payı yüzde 19 civarında. Bunun 2015’e kadar yüzde 25’e çıkmasını bekliyoruz. Türkiye’nin de bu pazarların içinde yer alması, bilişim pazarındaki liderliğimizi sürdürmemiz için önemli bir katkı sağlıyor” dedi.","17.02.2011 - 00:00"
"1549377176-78","http://www.hurriyet.com.tr/arama/#/?page=77&key=ibm&where=/&how=Article&platform=/&isDetail=false","-Ctrl+Alt+Del” bir hataydı                                 Mıcrosoft  kurucusu milyarder Bill Gates, Windows işletim sisteminin bazılarında giriş için kullanılan “Ctrl+Alt+Del” üçlü tuş kombinasyonunun gereksiz olduğunu söyledi.","http://www.hurriyet.com.tr/kelebek/ctrl-alt-del-bir-hataydi-24805196","Mıcrosoft  kurucusu milyarder Bill Gates, Windows işletim sisteminin bazılarında giriş için kullanılan “Ctrl+Alt+Del” üçlü tuş kombinasyonunun gereksiz olduğunu söyledi.","30.09.2013 - 01:25"
"1549419140-672","http://www.hurriyet.com.tr/arama/#/?page=4&key=ibm&where=/&how=Article&platform=/&isDetail=false","Bilgisayar şifresi kıran ilk hacker: Allan Scherr                                 1962 yılında ABD'nin en prestijli üniversitelerinden Massachusetts Teknoloji Enstitüsü'ndeki (MIT) bilim insanları bilgisayarların güvenliği için yeni bir sistem geliştirdi: Şifre.","http://www.hurriyet.com.tr/teknoloji/bilgisayar-sifresi-kiran-ilk-hacker-allan-scherr-41063670","1962 yılında ABD'nin en prestijli üniversitelerinden Massachusetts Teknoloji Enstitüsü'ndeki (MIT) bilim insanları bilgisayarların güvenliği için yeni bir sistem geliştirdi: Şifre.","26.12.2018 - 07:06"
"1549377950-226","http://www.hurriyet.com.tr/arama/#/?page=58&key=ibm&where=/&how=Article&platform=/&isDetail=false","Yammer ile ne yapacak                                 Microsoft, sosyal ağ Yammer için neden 1 milyar dolar gibi bir para ödüyor? İşte devin niyeti...","http://www.hurriyet.com.tr/teknoloji/yammer-ile-ne-yapacak-20801693","Microsoft, sosyal ağ Yammer için neden 1 milyar dolar gibi bir para ödüyor? İşte devin niyeti...","20.06.2012 - 11:22"
"1549377310-103","http://www.hurriyet.com.tr/arama/#/?page=74&key=ibm&where=/&how=Article&platform=/&isDetail=false","Mucize cihaz                                 IBM'nin ürettiği ve CEBIT'te tanıtılan bu cihaz, hastalıkların erken teşhisinde çok önemli rol oynayacak.","http://www.hurriyet.com.tr/kelebek/saglik/mucize-cihaz-8437948","IBM'nin ürettiği ve CEBIT'te tanıtılan bu cihaz, hastalıkların erken teşhisinde çok önemli rol oynayacak.","14.03.2008 - 13:14"
"1549377374-115","http://www.hurriyet.com.tr/arama/#/?page=72&key=ibm&where=/&how=Article&platform=/&isDetail=false","Dünyanın ilk akıllı telefonu Simon 20 yaşında!                                 Dünyanın ilk akıllı telefonu olarak kabul edilen IBM Simon’ın piyasaya çıkışının 20. Yıldönümü’nün İngiltere’nin başkenti Londra’daki Bilim Müzesi’nde düzenlenecek özel bir sergi ile kutlanacağı açıklandı.","http://www.hurriyet.com.tr/avrupa/dunyanin-ilk-akilli-telefonu-simon-20-yasinda-27020756","Dünyanın ilk akıllı telefonu olarak kabul edilen IBM Simon’ın piyasaya çıkışının 20. Yıldönümü’nün İngiltere’nin başkenti Londra’daki Bilim Müzesi’nde düzenlenecek özel bir sergi ile kutlanacağı açıklandı.","17.08.2014 - 12:37"
"1549378582-342","http://www.hurriyet.com.tr/arama/#/?page=42&key=ibm&where=/&how=Article&platform=/&isDetail=false","Bilgi çöplüğü yeni iş çıkardı                                 Sosyal medyada milyarlarca kişi tarafından paylaşan veriler, interneti bilgi çöplüğüne çevirdi. Bu verileri değerlendirecek yazılım şirketleri, köşeyi dönecek.","http://www.hurriyet.com.tr/ekonomi/bilgi-coplugu-yeni-is-cikardi-22934555","Sosyal medyada milyarlarca kişi tarafından paylaşan veriler, interneti bilgi çöplüğüne çevirdi. Bu verileri değerlendirecek yazılım şirketleri, köşeyi dönecek.","31.03.2013 - 00:00"
"1549402914-542","http://www.hurriyet.com.tr/arama/#/?page=19&key=ibm&where=/&how=Article&platform=/&isDetail=false","Danimarka Dijital Büyükelçi atıyor                                 Danimarka’nın Google, Apple, IBM ve Microsoft gibi dev teknoloji şirketlerinden sorumlu olacak dijital işlerden sorumlu büyükelçi atayacak.","http://www.hurriyet.com.tr/dunya/danimarka-dijital-buyukelci-atiyor-40349035","Danimarka’nın Google, Apple, IBM ve Microsoft gibi dev teknoloji şirketlerinden sorumlu olacak dijital işlerden sorumlu büyükelçi atayacak.","28.01.2017 - 12:54"
"1549377129-69","http://www.hurriyet.com.tr/arama/#/?page=78&key=ibm&where=/&how=Article&platform=/&isDetail=false","Dünyanın en çok tartışılan şirketinin arkasındaki trajedi                                 Yılbaşından bu yana 11 çalışanının hayatına son vermesi bugüne kadar kimsenin adını bile duymadığı bir şirketi dünyanın gündemine taşıdı. Sıfırdan başlayan ve Çin ile Tayvan’daki fabrikalarıyla başta iPhone ve Play Station olmak üzere çok sayıda popüler ürününün üreticiliğini yapan şirketin patronu, BusinessWeek dergisine bir yandan intiharlarla ilgili vicdan muhasebesi yaparken, diğer yandan da trajik hayat öyküsünü anlattı.","http://www.hurriyet.com.tr/gundem/dunyanin-en-cok-tartisilan-sirketinin-arkasindaki-trajedi-15771925","Yılbaşından bu yana 11 çalışanının hayatına son vermesi bugüne kadar kimsenin adını bile duymadığı bir şirketi dünyanın gündemine taşıdı. Sıfırdan başlayan ve Çin ile Tayvan’daki fabrikalarıyla başta iPhone ve Play Station olmak üzere çok sayıda popüler ürününün üreticiliğini yapan şirketin patronu, BusinessWeek dergisine bir yandan intiharlarla ilgili vicdan muhasebesi yaparken, diğer yandan da trajik hayat öyküsünü anlattı.","15.09.2010 - 17:17"
"1549378510-328","http://www.hurriyet.com.tr/arama/#/?page=43&key=ibm&where=/&how=Article&platform=/&isDetail=false","IBM hız kesmiyor                                 IBM üçüncü çeyreğe ait ticari rakamlarını açıkladı. Kriz iddiaları dev ismi nasıl etkiledi?","http://www.hurriyet.com.tr/teknoloji/ibm-hiz-kesmiyor-10163258","IBM üçüncü çeyreğe ait ticari rakamlarını açıkladı. Kriz iddiaları dev ismi nasıl etkiledi?","20.10.2008 - 10:45"
"1549378540-334","http://www.hurriyet.com.tr/arama/#/?page=42&key=ibm&where=/&how=Article&platform=/&isDetail=false","İngiliz fizikçiye Milenyum ödülü                                 İngiliz fizikçi Stuart Parkin 1 milyon Euroluk Milenyum Teknoloji Ödülü’nün sahibi oldu.","http://www.hurriyet.com.tr/gundem/ingiliz-fizikciye-milenyum-odulu-26187590","İngiliz fizikçi Stuart Parkin 1 milyon Euroluk Milenyum Teknoloji Ödülü’nün sahibi oldu.","09.04.2014 - 16:16"
"1549377315-104","http://www.hurriyet.com.tr/arama/#/?page=74&key=ibm&where=/&how=Article&platform=/&isDetail=false","Apple dünyanın en değerli markası                                 Apple, 70,6 milyar dolarlık marka değeriyle dünyanın en değerli markası oldu.","http://www.hurriyet.com.tr/ekonomi/apple-dunyanin-en-degerli-markasi-20158385","Apple, 70,6 milyar dolarlık marka değeriyle dünyanın en değerli markası oldu.","19.03.2012 - 13:00"
"1549378491-325","http://www.hurriyet.com.tr/arama/#/?page=44&key=ibm&where=/&how=Article&platform=/&isDetail=false","Akıllı telefonlar Simon ile 20 yaşına bastı                                 Akıllı telefon lafını birkaç yıldır duyuyoruz ama onlar, aslında 20 yıl önce de vardı!","http://www.hurriyet.com.tr/teknoloji/akilli-telefonlar-simon-ile-20-yasina-basti-27037252","Akıllı telefon lafını birkaç yıldır duyuyoruz ama onlar, aslında 20 yıl önce de vardı!","21.08.2014 - 06:27"
"1549377114-66","http://www.hurriyet.com.tr/arama/#/?page=78&key=ibm&where=/&how=Article&platform=/&isDetail=false","2023 Türkiye'si nasıl güçlü olur                                 Adalet ve Kalkınma partisi dördüncü olağan kongresinde sayın başbakan 2023 Türkiye'sini 63 madde ile kodladı. Bir ülkenin her alanda ilerlemesi kendi geçmişine bakarak değil diğer ülkelerin nerede olduğuna göre ölçülür.Hiç bir ülke olduğu yerde durmuyor, herkes koşuyor. 21'inci yüzyılın ilk çeyreğinde acaba dünya nasıl bilimsel, teknolojik, kültürel ve politik bir resim verecek ve biz bu resmin neresinde olacağız?  Sanayi ötesi Enformasyon çağına giren dünya nerede olacak biz nerde olacağız? Problem burada.","http://www.hurriyet.com.tr/teknoloji/2023-turkiyesi-nasil-guclu-olur-21614313","Adalet ve Kalkınma partisi dördüncü olağan kongresinde sayın başbakan 2023 Türkiye'sini 63 madde ile kodladı. Bir ülkenin her alanda ilerlemesi kendi geçmişine bakarak değil diğer ülkelerin nerede olduğuna göre ölçülür.Hiç bir ülke olduğu yerde durmuyor, herkes koşuyor. 21'inci yüzyılın ilk çeyreğinde acaba dünya nasıl bilimsel, teknolojik, kültürel ve politik bir resim verecek ve biz bu resmin neresinde olacağız?  Sanayi ötesi Enformasyon çağına giren dünya nerede olacak biz nerde olacağız? Problem burada.","03.10.2012 - 15:22"
"1549397230-492","http://www.hurriyet.com.tr/arama/#/?page=24&key=ibm&where=/&how=Article&platform=/&isDetail=false","SSD'ler sabit diskleri öldürüyor mu?                                 SSD'lerin giderek daha da yaygınlaşması, yılların mekanik sabit disklerini yok edebilir mi?","http://www.hurriyet.com.tr/teknoloji/ssdler-sabit-diskleri-olduruyor-mu-40217126","SSD'lerin giderek daha da yaygınlaşması, yılların mekanik sabit disklerini yok edebilir mi?","06.09.2016 - 07:28"
"1549410158-603","http://www.hurriyet.com.tr/arama/#/?page=13&key=ibm&where=/&how=Article&platform=/&isDetail=false","Çin'de bir robot yazılı tıp sınavından geçer not aldı                                 Çin'de bir robot yazılı tıp sınavından geçer not aldı","http://www.hurriyet.com.tr/cinde-bir-robot-yazili-tip-sinavindan-gecer-no-40650441","Çin'de bir robot yazılı tıp sınavından geçer not aldı","null"
"1549378016-237","http://www.hurriyet.com.tr/arama/#/?page=55&key=ibm&where=/&how=Article&platform=/&isDetail=false","Bu iki yazılıma dikkat!                                 Eğer bu iki yazılımı PC'ye kurmazsanız, zararlıların yüzde 75'inden kurtulacağınızı biliyor musunuz?","http://www.hurriyet.com.tr/teknoloji/bu-iki-yazilima-dikkat-25961123","Eğer bu iki yazılımı PC'ye kurmazsanız, zararlıların yüzde 75'inden kurtulacağınızı biliyor musunuz?","07.03.2014 - 16:19"
"1549408580-591","http://www.hurriyet.com.tr/arama/#/?page=14&key=ibm&where=/&how=Article&platform=/&isDetail=false","IBM'den sürücüsüz otomobillerin yönetilmesi için kognitif sistem patenti                                 Sürücüsüz otomobillerin yönetilmesi ve sahip olduğu kognitif yetilerin geliştirilmesi alanında önemli buluşlara imza atan IBM yeni bir patent daha aldı.","http://www.hurriyet.com.tr/teknoloji/ibmden-surucusuz-otomobillerin-yonetilmesi-icin-kognitif-sistem-patenti-40475554","Sürücüsüz otomobillerin yönetilmesi ve sahip olduğu kognitif yetilerin geliştirilmesi alanında önemli buluşlara imza atan IBM yeni bir patent daha aldı.","31.05.2017 - 12:27"
"1549377248-92","http://www.hurriyet.com.tr/arama/#/?page=76&key=ibm&where=/&how=Article&platform=/&isDetail=false","Hitachi Data Systems Türkiye'de                                 Hitachi Data Systems yeni ofisiyle, müşteri hizmetlerine ve teknolojiye verdiği önemi pekiştiriyor.","http://www.hurriyet.com.tr/teknoloji/hitachi-data-systems-turkiyede-20662747","Hitachi Data Systems yeni ofisiyle, müşteri hizmetlerine ve teknolojiye verdiği önemi pekiştiriyor.","31.05.2012 - 10:00"
"1549384239-392","http://www.hurriyet.com.tr/arama/#/?page=35&key=ibm&where=/&how=Article&platform=/&isDetail=false","MarketWatch- 20 Ocak                                 - IBM’in kazançları tasarruf önlemleriyle yükseldi
- Japon ve Çin piyasaları düşüşte
- Brown Senato koltuğunu kazandı","http://www.hurriyet.com.tr/gundem/marketwatch-20-ocak-13531181","- IBM’in kazançları tasarruf önlemleriyle yükseldi
- Japon ve Çin piyasaları düşüşte
- Brown Senato koltuğunu kazandı","20.01.2010 - 11:55"
"1549402396-537","http://www.hurriyet.com.tr/arama/#/?page=19&key=ibm&where=/&how=Article&platform=/&isDetail=false","e-Safe Siber Güvenlik Zirvesi Ankara’ya damgasını vurdu                                 Siber güvenlik konusunda yerel sorunlara odaklanan Türkiye’nin ilk ve tek etkinliği e-Safe Siber Güvenlik Zirvesi, 30 Mart 2017, Perşembe günü Ankara’da Bilgi Teknolojileri ve İletişim Kurumu (BTK) merkez binasında düzenlendi. Kamu dünyası, sektör ve basının yoğun ilgi gösterdiği etkinliğe yaklaşık 540 kişi katıldı. Güvenlik konusunda uzman isimlerin ve sektör profesyonellerinin yer aldığı zirvede siber güvenlik konusunda önleyici tedbirler masaya yatırıldı.","http://www.hurriyet.com.tr/teknoloji/e-safe-siber-guvenlik-zirvesi-ankaraya-damgasini-vurdu-40416306","Siber güvenlik konusunda yerel sorunlara odaklanan Türkiye’nin ilk ve tek etkinliği e-Safe Siber Güvenlik Zirvesi, 30 Mart 2017, Perşembe günü Ankara’da Bilgi Teknolojileri ve İletişim Kurumu (BTK) merkez binasında düzenlendi. Kamu dünyası, sektör ve basının yoğun ilgi gösterdiği etkinliğe yaklaşık 540 kişi katıldı. Güvenlik konusunda uzman isimlerin ve sektör profesyonellerinin yer aldığı zirvede siber güvenlik konusunda önleyici tedbirler masaya yatırıldı.","04.04.2017 - 08:07"
"1549377388-118","http://www.hurriyet.com.tr/arama/#/?page=72&key=ibm&where=/&how=Article&platform=/&isDetail=false","Teknoloji devinden kehanetler                                 Teknoloji devi 5 yıl sonrasının falına baktı; bakın ortaya neler çıktı neler...","http://www.hurriyet.com.tr/teknoloji/teknoloji-devinden-kehanetler-19527872","Teknoloji devi 5 yıl sonrasının falına baktı; bakın ortaya neler çıktı neler...","23.12.2011 - 09:40"
"1549420020-679","http://www.hurriyet.com.tr/arama/#/?page=3&key=ibm&where=/&how=Article&platform=/&isDetail=false","IBM'in 2017 dördüncü çeyrek geliri arttı                                 ABD'li teknoloji devi International Business Machines (IBM), 2017 yılının dördüncü çeyreğinde gelirinin yükseldiğini duyurdu.","http://www.hurriyet.com.tr/teknoloji/ibmin-2017-dorduncu-ceyrek-geliri-artti-40714790","ABD'li teknoloji devi International Business Machines (IBM), 2017 yılının dördüncü çeyreğinde gelirinin yükseldiğini duyurdu.","19.01.2018 - 07:03"
"1549399606-513","http://www.hurriyet.com.tr/arama/#/?page=22&key=ibm&where=/&how=Article&platform=/&isDetail=false","Teknoloji devleri yapay zeka için buluşuyor!                                 Google, Facebook, Microsoft, IBM ve Amazon... 5 büyük dev, teknolojinin geleceğini yakından etkileyecek yapay zeka çalışmaları için bir araya geliyor!","http://www.hurriyet.com.tr/teknoloji/teknoloji-devleri-yapay-zeka-icin-bulusuyor-40249312","Google, Facebook, Microsoft, IBM ve Amazon... 5 büyük dev, teknolojinin geleceğini yakından etkileyecek yapay zeka çalışmaları için bir araya geliyor!","15.10.2016 - 09:54"
"1549416600-652","http://www.hurriyet.com.tr/arama/#/?page=7&key=ibm&where=/&how=Article&platform=/&isDetail=false","İşte dünyanın en güçlü süper bilgisayarı                                 Uzun bir süredir dünyanın en hızlı süper bilgisayarına ev sahipliği yapan Çin bu unvanını geçtiğimiz günlerde kaybetti. ABD'de ortaya çıkan yeni bir süper bilgisayar işlem gücüyle Çin'i arkada bıraktı, dünyanın en güçlü süper bilgisayarı oldu.","http://www.hurriyet.com.tr/teknoloji/iste-dunyanin-en-guclu-super-bilgisayari-40862575","Uzun bir süredir dünyanın en hızlı süper bilgisayarına ev sahipliği yapan Çin bu unvanını geçtiğimiz günlerde kaybetti. ABD'de ortaya çıkan yeni bir süper bilgisayar işlem gücüyle Çin'i arkada bıraktı, dünyanın en güçlü süper bilgisayarı oldu.","09.06.2018 - 10:34"
"1549377401-121","http://www.hurriyet.com.tr/arama/#/?page=72&key=ibm&where=/&how=Article&platform=/&isDetail=false","Döndüm elhamdülillah                                 Gökay Uslu, Almanya’nın en medyatik ve iflah olmaz problem çocuğuydu. 15 yaşındaydı ve çete lideri olarak 108 organize suç işlemişti. Alman yetkilileri onu Antalya Havalimanı’na paket gibi bıraktığında ne tanıdığı kimse vardı ne tek kelime Türkçe biliyordu. Gökay, film gibi hayatını ilk kez Hürriyet’e anlattı.","http://www.hurriyet.com.tr/gundem/dondum-elhamdulillah-26112357","Gökay Uslu, Almanya’nın en medyatik ve iflah olmaz problem çocuğuydu. 15 yaşındaydı ve çete lideri olarak 108 organize suç işlemişti. Alman yetkilileri onu Antalya Havalimanı’na paket gibi bıraktığında ne tanıdığı kimse vardı ne tek kelime Türkçe biliyordu. Gökay, film gibi hayatını ilk kez Hürriyet’e anlattı.","30.03.2014 - 01:47"
"1549391119-443","http://www.hurriyet.com.tr/arama/#/?page=29&key=ibm&where=/&how=Article&platform=/&isDetail=false","Robotlar yüzünden bu meslekler işsiz kalacak                                 Bir masada oturarak mı çalışıyorsunuz? Yoksa taksi şoförü müsünüz? İşiniz ağır yükleri taşımak mı? Bir dakika durun ve kendinize sorun, sizin yerinizde bir robot ya da makine olsaydı, bu işi daha mı iyi yapardı?","http://www.hurriyet.com.tr/teknoloji/robotlar-yuzunden-bu-meslekler-issiz-kalacak-30106761","Bir masada oturarak mı çalışıyorsunuz? Yoksa taksi şoförü müsünüz? İşiniz ağır yükleri taşımak mı? Bir dakika durun ve kendinize sorun, sizin yerinizde bir robot ya da makine olsaydı, bu işi daha mı iyi yapardı?","18.09.2015 - 09:54"
"1549378371-301","http://www.hurriyet.com.tr/arama/#/?page=46&key=ibm&where=/&how=Article&platform=/&isDetail=false","IBM Yazılım Akademisi ilk mezunları                                 Türkiye ve KKTC'deki 57 üniversiteden 1.335 katılımcılı ""IBM Yazılım Akademisi"" mezunlarını verdi!","http://www.hurriyet.com.tr/teknoloji/ibm-yazilim-akademisi-ilk-mezunlari-9161793","Türkiye ve KKTC'deki 57 üniversiteden 1.335 katılımcılı ""IBM Yazılım Akademisi"" mezunlarını verdi!","12.06.2008 - 09:12"
"1549378291-287","http://www.hurriyet.com.tr/arama/#/?page=48&key=ibm&where=/&how=Article&platform=/&isDetail=false","Hewlett-Packard, 12.6 milyar dolara EDS’yi aldı","http://www.hurriyet.com.tr/gundem/hewlett-packard-12-6-milyar-dolara-eds-yi-aldi-8935536","","14.05.2008 - 00:00"
"1549404635-557","http://www.hurriyet.com.tr/arama/#/?page=17&key=ibm&where=/&how=Article&platform=/&isDetail=false","Einstein’ın kurduğu enstitüde ilk Türk direktör                                 Albert Einstein’ın kurduğu Kaiser Wilhelm Topluluğu’nun devamı olan Max Planck Enstitüsü’nde ilk kez bir Türk bilim insanı Direktörlük görevine getirildi. Boğaziçi Üniversitesi Elektrik Elektronik Bölümü mezunu Prof. Dr. Metin Sitti bugüne dek 18 Nobel ödüllü araştırmacı ve bilim insanı yetiştiren Max Planck Enstitüsü’nde ‘Akıllı Sistemler Enstitüsü’nün Kurucu Direktörü oldu.","http://www.hurriyet.com.tr/kampus/einsteinin-kurdugu-enstitude-ilk-turk-direktor-40473402","Albert Einstein’ın kurduğu Kaiser Wilhelm Topluluğu’nun devamı olan Max Planck Enstitüsü’nde ilk kez bir Türk bilim insanı Direktörlük görevine getirildi. Boğaziçi Üniversitesi Elektrik Elektronik Bölümü mezunu Prof. Dr. Metin Sitti bugüne dek 18 Nobel ödüllü araştırmacı ve bilim insanı yetiştiren Max Planck Enstitüsü’nde ‘Akıllı Sistemler Enstitüsü’nün Kurucu Direktörü oldu.","29.05.2017 - 14:01"
"1549392329-453","http://www.hurriyet.com.tr/arama/#/?page=28&key=ibm&where=/&how=Article&platform=/&isDetail=false","Üniversiteliler Silikon Vadisi yolcusu                                 Gençlerin mobil alandaki yaratıcı girişimlerini hayata geçirmek amacıyla düzenlenen FikriMobil Yarışması’nın bu yıl 2’ncisi düzenleniyor. Yarışmaya başvurular başladı. 14 Şubat’a kadar devam edecek başvurular, www.fikrimobil.com adresinden yapılabilir.","http://www.hurriyet.com.tr/egitim/universiteliler-silikon-vadisi-yolcusu-40037334","Gençlerin mobil alandaki yaratıcı girişimlerini hayata geçirmek amacıyla düzenlenen FikriMobil Yarışması’nın bu yıl 2’ncisi düzenleniyor. Yarışmaya başvurular başladı. 14 Şubat’a kadar devam edecek başvurular, www.fikrimobil.com adresinden yapılabilir.","07.01.2016 - 16:27"
"1549421303-689","http://www.hurriyet.com.tr/arama/#/?page=2&key=ibm&where=/&how=Article&platform=/&isDetail=false","Lyon’dan Manisa’ya zincir kuruyorlar                                 Merkezi bir sistem olmadan, yani tüm aracıların ortadan kaldırıldığı ve noktadan noktaya işlemlerin yapılabildiği blockchain altyapısının Türkiye’deki ilk pilot uygulamalarından biri, Lyon’dan Manisa’ya gönderilecek olan bir ürün ile gerçekleştiriliyor. Bu sayede 14 gün süren işlemler 1 günde tamamlanabilecek.","http://www.hurriyet.com.tr/ekonomi/lyondan-manisaya-zincir-kuruyorlar-40856677","Merkezi bir sistem olmadan, yani tüm aracıların ortadan kaldırıldığı ve noktadan noktaya işlemlerin yapılabildiği blockchain altyapısının Türkiye’deki ilk pilot uygulamalarından biri, Lyon’dan Manisa’ya gönderilecek olan bir ürün ile gerçekleştiriliyor. Bu sayede 14 gün süren işlemler 1 günde tamamlanabilecek.","03.06.2018 - 22:03"
"1549413516-628","http://www.hurriyet.com.tr/arama/#/?page=9&key=ibm&where=/&how=Article&platform=/&isDetail=false","Cannes Lions 2018 juri üyelerini açıkladı                                 21 Mayıs 2018- Uluslararası Yaratıcılık Festivali Cannes Lions, dünyanın her yanından katılan en iyi yaratıcı işleri ödüllendirecek 413 juri üyesini açıkladı.","http://www.hurriyet.com.tr/ekonomi/cannes-lions-2018-juri-uyelerini-acikladi-40847811","21 Mayıs 2018- Uluslararası Yaratıcılık Festivali Cannes Lions, dünyanın her yanından katılan en iyi yaratıcı işleri ödüllendirecek 413 juri üyesini açıkladı.","25.05.2018 - 11:19"
"1549377709-177","http://www.hurriyet.com.tr/arama/#/?page=63&key=ibm&where=/&how=Article&platform=/&isDetail=false","The Wall Street Journal - 19 Ocak                                 - Fransa internet hızını arttırmak için krediler verecek 
- İngiltere ve Arjantin arasında Falkland Adaları krizi 
- Bilanço rakamları öncesinde hisseler düşebilir","http://www.hurriyet.com.tr/gundem/the-wall-street-journal-19-ocak-13518983","- Fransa internet hızını arttırmak için krediler verecek 
- İngiltere ve Arjantin arasında Falkland Adaları krizi 
- Bilanço rakamları öncesinde hisseler düşebilir","19.01.2010 - 11:01"
